x,y,z,value1,value2,value3    
9,8,9,-0.196380E+00,0.666586E-01,0.613871E-01
10,8,9,-0.212023E+00,0.746194E-01,0.586636E-01
11,8,9,-0.225441E+00,0.862237E-01,0.738728E-01
12,8,9,-0.225876E+00,0.676299E-01,0.795700E-01
13,8,9,-0.218077E+00,0.768471E-01,0.498923E-01
14,8,9,-0.203895E+00,0.380777E-01,0.432447E-01
15,8,9,-0.190772E+00,0.310725E-01,0.151158E-01
16,8,9,-0.190069E+00,0.171066E-01,0.163927E-01
17,8,9,-0.217912E+00,0.290238E-01,0.263077E-01
18,8,9,-0.297997E+00,0.174672E+00,0.618994E-01
19,8,9,-0.424272E+00,0.000000E+00,0.832960E-01
20,8,9,-0.560755E+00,0.000000E+00,0.551949E-01
21,8,9,-0.662390E+00,0.000000E+00,0.425754E-01
22,8,9,-0.673968E+00,0.000000E+00,0.408679E-01
23,8,9,-0.589006E+00,0.000000E+00,0.510505E-01
24,8,9,-0.439585E+00,0.000000E+00,0.831538E-01
25,8,9,-0.327006E+00,0.000000E+00,0.101135E+00
26,8,9,-0.236039E+00,0.288435E-01,0.523767E-01
27,8,9,-0.192401E+00,0.782435E-01,0.271557E-01
0,9,9,-0.127849E+00,0.759921E-02,0.481513E-01
1,9,9,-0.118359E+00,0.725017E-02,0.650332E-02
2,9,9,-0.117940E+00,0.616321E-02,0.753545E-02
3,9,9,-0.118848E+00,0.592249E-02,0.562776E-02
4,9,9,-0.126440E+00,0.595699E-02,0.833353E-02
5,9,9,-0.143927E+00,0.116031E-01,0.396454E-01
6,9,9,-0.143116E+00,0.113431E-01,0.104594E-01
7,9,9,-0.170179E+00,0.173380E-01,0.166937E-01
8,9,9,-0.195977E+00,0.747691E-01,0.388383E-01
9,9,9,-0.206827E+00,0.731158E-01,0.382105E-01
10,9,9,-0.213411E+00,0.785082E-01,0.404274E-01
11,9,9,-0.216078E+00,0.898018E-01,0.477597E-01
12,9,9,-0.205954E+00,0.606531E-01,0.404430E-01
13,9,9,-0.189296E+00,0.252998E-01,0.183926E-01
14,9,9,-0.181417E+00,0.172473E-01,0.135643E-01
15,9,9,-0.178483E+00,0.147978E-01,0.123626E-01
16,9,9,-0.224287E+00,0.572198E-01,0.376534E-01
17,9,9,-0.250233E+00,0.418513E-02,0.305673E-01
18,9,9,-0.278853E+00,0.883523E-01,0.291510E-01
19,9,9,-0.318500E+00,0.819041E-01,0.309491E-01
20,9,9,-0.345424E+00,0.721386E-01,0.375801E-01
21,9,9,-0.352455E+00,0.142563E-02,0.520690E-01
22,9,9,-0.339444E+00,0.749758E-01,0.594735E-01
23,9,9,-0.286509E+00,0.000000E+00,0.496815E-01
24,9,9,-0.238396E+00,0.000000E+00,0.348006E-01
25,9,9,-0.196337E+00,0.000000E+00,0.234889E-01
26,9,9,-0.161840E+00,0.131283E-01,0.880612E-01
27,9,9,-0.132286E+00,0.152249E-01,0.801455E-02
0,10,9,-0.143381E+00,0.785850E-01,0.114988E-01
1,10,9,-0.134901E+00,0.160056E-01,0.546844E-01
2,10,9,-0.122716E+00,0.140831E-01,0.700326E-02
3,10,9,-0.113431E+00,0.641116E-02,0.649351E-02
4,10,9,-0.112256E+00,0.570792E-02,0.574609E-02
5,10,9,-0.155434E+00,0.121055E+00,0.113958E+00
6,10,9,-0.176590E+00,0.704124E-01,0.942378E-01
7,10,9,-0.174325E+00,0.477193E-01,0.231914E-01
8,10,9,-0.203850E+00,0.665434E-01,0.777191E-01
9,10,9,-0.223481E+00,0.888729E-01,0.557953E-01
10,10,9,-0.248867E+00,0.107664E-01,0.867580E-01
11,10,9,-0.257164E+00,0.201362E-02,0.737005E-01
12,10,9,-0.246966E+00,0.786302E-01,0.753371E-01
13,10,9,-0.228243E+00,0.821342E-01,0.502093E-01
14,10,9,-0.202861E+00,0.350824E-01,0.231600E-01
15,10,9,-0.192242E+00,0.212239E-01,0.161687E-01
16,10,9,-0.204888E+00,0.346744E-01,0.228621E-01
17,10,9,-0.235874E+00,0.390224E-01,0.325449E-01
18,10,9,-0.314313E+00,0.154336E+00,0.565715E-01
19,10,9,-0.416335E+00,0.000000E+00,0.825022E-01
20,10,9,-0.510113E+00,0.000000E+00,0.711266E-01
21,10,9,-0.550083E+00,0.000000E+00,0.640856E-01
22,10,9,-0.514627E+00,0.000000E+00,0.713470E-01
23,10,9,-0.416570E+00,0.000000E+00,0.655760E-01
24,10,9,-0.325732E+00,0.000000E+00,0.151906E-01
25,10,9,-0.255097E+00,0.000000E+00,0.743501E-01
26,10,9,-0.198022E+00,0.000000E+00,0.224013E-01
27,10,9,-0.163180E+00,0.134966E-01,0.860377E-01
0,11,9,-0.120664E+00,0.689336E-02,0.114541E-01
1,11,9,-0.110479E+00,0.690604E-02,0.549614E-02
2,11,9,-0.106894E+00,0.570625E-02,0.585160E-02
3,11,9,-0.117052E+00,0.656423E-02,0.620777E-02
4,11,9,-0.133020E+00,0.144295E-01,0.232028E-01
5,11,9,-0.141300E+00,0.122771E-01,0.106183E-01
6,11,9,-0.162689E+00,0.146032E-01,0.135811E-01
7,11,9,-0.240229E+00,0.000000E+00,0.828154E-01
8,11,9,-0.234091E+00,0.890331E-01,0.703962E-01
9,11,9,-0.257982E+00,0.223421E-02,0.802655E-01
10,11,9,-0.276049E+00,0.121225E+00,0.585655E-01
11,11,9,-0.274416E+00,0.108444E+00,0.745906E-01
12,11,9,-0.259186E+00,0.199974E-02,0.812563E-01
13,11,9,-0.233360E+00,0.846541E-01,0.559435E-01
14,11,9,-0.199774E+00,0.274590E-01,0.203684E-01
15,11,9,-0.223441E+00,0.149286E+00,0.612971E-01
16,11,9,-0.210451E+00,0.248734E-01,0.241320E-01
17,11,9,-0.262597E+00,0.137846E+00,0.394148E-01
18,11,9,-0.293153E+00,0.903950E-01,0.326723E-01
19,11,9,-0.363642E+00,0.113157E+00,0.532059E-01
20,11,9,-0.413202E+00,0.626993E-01,0.113540E-02
21,11,9,-0.411146E+00,0.000000E+00,0.114485E-02
22,11,9,-0.369939E+00,0.000000E+00,0.355478E-01
23,11,9,-0.309455E+00,0.850968E-01,0.619534E-01
24,11,9,-0.241172E+00,0.366667E-01,0.503045E-01
25,11,9,-0.200563E+00,0.000000E+00,0.246034E-01
26,11,9,-0.166307E+00,0.139455E-01,0.103678E+00
27,11,9,-0.136376E+00,0.137247E-01,0.980701E-02
0,12,9,-0.111669E+00,0.704015E-02,0.665300E-02
1,12,9,-0.106791E+00,0.612931E-02,0.607549E-02
2,12,9,-0.107082E+00,0.626846E-02,0.604496E-02
3,12,9,-0.127849E+00,0.759923E-02,0.481512E-01
4,12,9,-0.143197E+00,0.225373E-01,0.117270E-01
5,12,9,-0.173861E+00,0.430589E-01,0.522762E-01
6,12,9,-0.226801E+00,0.000000E+00,0.546954E-01
7,12,9,-0.223491E+00,0.924977E-01,0.396060E-01
8,12,9,-0.257117E+00,0.564846E-01,0.593128E-01
9,12,9,-0.278227E+00,0.106860E+00,0.689918E-01
10,12,9,-0.285754E+00,0.116200E+00,0.762372E-01
11,12,9,-0.275447E+00,0.367854E-01,0.747323E-01
12,12,9,-0.253365E+00,0.569952E-01,0.578382E-01
13,12,9,-0.219881E+00,0.509520E-01,0.318852E-01
14,12,9,-0.220674E+00,0.821793E-01,0.521764E-01
15,12,9,-0.199418E+00,0.216768E-01,0.180069E-01
16,12,9,-0.252837E+00,0.000000E+00,0.675975E-01
17,12,9,-0.258190E+00,0.639909E-01,0.342488E-01
18,12,9,-0.279781E+00,0.897859E-01,0.308653E-01
19,12,9,-0.304555E+00,0.861983E-01,0.320012E-01
20,12,9,-0.310348E+00,0.899066E-01,0.335009E-01
21,12,9,-0.295036E+00,0.815083E-01,0.318857E-01
22,12,9,-0.277980E+00,0.165515E+00,0.505386E-01
23,12,9,-0.232619E+00,0.625429E-01,0.344572E-01
24,12,9,-0.196122E+00,0.963390E-01,0.263238E-01
25,12,9,-0.168709E+00,0.274696E-01,0.799587E-01
26,12,9,-0.137064E+00,0.151731E-01,0.105851E-01
27,12,9,-0.119136E+00,0.725530E-02,0.926209E-02
0,13,9,-0.106791E+00,0.612930E-02,0.607551E-02
1,13,9,-0.109499E+00,0.602541E-02,0.590233E-02
2,13,9,-0.124108E+00,0.743137E-02,0.136624E-01
3,13,9,-0.132286E+00,0.152249E-01,0.801458E-02
4,13,9,-0.161990E+00,0.213458E-01,0.399318E-01
5,13,9,-0.185323E+00,0.280044E-01,0.524954E-01
6,13,9,-0.201444E+00,0.452729E-01,0.229187E-01
7,13,9,-0.232225E+00,0.975567E-01,0.327566E-01
8,13,9,-0.248386E+00,0.973210E-01,0.349218E-01
9,13,9,-0.254009E+00,0.896003E-01,0.348184E-01
10,13,9,-0.247505E+00,0.906674E-01,0.386297E-01
11,13,9,-0.232196E+00,0.658712E-01,0.397982E-01
12,13,9,-0.203437E+00,0.288138E-01,0.219195E-01
13,13,9,-0.189109E+00,0.176960E-01,0.151701E-01
14,13,9,-0.226939E+00,0.161326E+00,0.620913E-01
15,13,9,-0.265683E+00,0.722941E-01,0.172009E-02
16,13,9,-0.249293E+00,0.505957E-01,0.421002E-01
17,13,9,-0.304348E+00,0.248973E-02,0.663244E-01
18,13,9,-0.332914E+00,0.128063E+00,0.683134E-01
19,13,9,-0.332103E+00,0.127324E+00,0.598454E-01
20,13,9,-0.317945E+00,0.133612E+00,0.553480E-01
21,13,9,-0.299746E+00,0.127308E+00,0.714729E-01
22,13,9,-0.267611E+00,0.137767E+00,0.829847E-01
23,13,9,-0.209418E+00,0.790358E-01,0.406125E-01
24,13,9,-0.180200E+00,0.735919E-01,0.527110E-01
25,13,9,-0.144343E+00,0.456995E-01,0.116075E-01
26,13,9,-0.127784E+00,0.124220E-01,0.173677E-01
27,13,9,-0.109499E+00,0.602541E-02,0.590231E-02
0,14,9,-0.107082E+00,0.626845E-02,0.604497E-02
1,14,9,-0.108037E+00,0.559748E-02,0.573318E-02
2,14,9,-0.115474E+00,0.830741E-02,0.602669E-02
3,14,9,-0.122489E+00,0.641673E-02,0.140982E-01
4,14,9,-0.140941E+00,0.447954E-01,0.980049E-02
5,14,9,-0.149757E+00,0.147604E-01,0.110021E-01
6,14,9,-0.182764E+00,0.280549E-01,0.615966E-01
7,14,9,-0.207552E+00,0.188157E-02,0.376298E-01
8,14,9,-0.221373E+00,0.966979E-01,0.401965E-01
9,14,9,-0.233170E+00,0.905106E-01,0.479684E-01
10,14,9,-0.233624E+00,0.935920E-01,0.462573E-01
11,14,9,-0.221302E+00,0.708628E-01,0.367012E-01
12,14,9,-0.205896E+00,0.402086E-01,0.254275E-01
13,14,9,-0.190321E+00,0.198652E-01,0.161427E-01
14,14,9,-0.188615E+00,0.191449E-01,0.132377E-01
15,14,9,-0.243495E+00,0.000000E+00,0.149642E-02
16,14,9,-0.265246E+00,0.000000E+00,0.716390E-01
17,14,9,-0.262737E+00,0.700956E-01,0.395446E-01
18,14,9,-0.299523E+00,0.232257E-02,0.389395E-01
19,14,9,-0.313364E+00,0.365680E-02,0.348723E-01
20,14,9,-0.315507E+00,0.217578E-02,0.336336E-01
21,14,9,-0.297723E+00,0.245595E-02,0.330795E-01
22,14,9,-0.273550E+00,0.149315E+00,0.340019E-01
23,14,9,-0.250375E+00,0.827075E-01,0.457444E-01
24,14,9,-0.211972E+00,0.000000E+00,0.347382E-01
25,14,9,-0.169387E+00,0.169175E-01,0.948314E-01
26,14,9,-0.135287E+00,0.131683E-01,0.911946E-02
27,14,9,-0.124108E+00,0.743139E-02,0.136623E-01
0,15,9,-0.106894E+00,0.570623E-02,0.585164E-02
1,15,9,-0.120294E+00,0.145412E-01,0.780555E-02
2,15,9,-0.130143E+00,0.884589E-02,0.367045E-01
3,15,9,-0.151908E+00,0.996195E-01,0.955293E-02
4,15,9,-0.166856E+00,0.199451E+00,0.138564E-01
5,15,9,-0.187477E+00,0.597169E-01,0.652964E-01
6,15,9,-0.199382E+00,0.108364E+00,0.371856E-01
7,15,9,-0.202573E+00,0.325347E-01,0.276748E-01
8,15,9,-0.218535E+00,0.480820E-01,0.309879E-01
9,15,9,-0.225182E+00,0.742825E-01,0.357884E-01
10,15,9,-0.216144E+00,0.455318E-01,0.321705E-01
11,15,9,-0.201654E+00,0.326298E-01,0.218911E-01
12,15,9,-0.182130E+00,0.167620E-01,0.142776E-01
13,15,9,-0.181011E+00,0.161627E-01,0.138691E-01
14,15,9,-0.246672E+00,0.907763E-01,0.126593E-01
15,15,9,-0.234601E+00,0.442251E-01,0.373850E-01
16,15,9,-0.293960E+00,0.793362E-01,0.663430E-01
17,15,9,-0.370827E+00,0.673298E-01,0.105557E+00
18,15,9,-0.385854E+00,0.102940E+00,0.177783E-02
19,15,9,-0.389671E+00,0.102558E+00,0.258902E-02
20,15,9,-0.371485E+00,0.102214E+00,0.160583E-01
21,15,9,-0.330827E+00,0.114210E+00,0.708175E-01
22,15,9,-0.289044E+00,0.128976E+00,0.120561E-01
23,15,9,-0.234021E+00,0.166832E+00,0.674722E-01
24,15,9,-0.199173E+00,0.931312E-01,0.401394E-01
25,15,9,-0.154036E+00,0.135122E-01,0.119097E-01
26,15,9,-0.130143E+00,0.884595E-02,0.367034E-01
27,15,9,-0.115474E+00,0.830740E-02,0.602667E-02
0,16,9,-0.110479E+00,0.690599E-02,0.549617E-02
1,16,9,-0.127784E+00,0.124219E-01,0.173680E-01
2,16,9,-0.135287E+00,0.131682E-01,0.911956E-02
3,16,9,-0.161840E+00,0.131282E-01,0.880618E-01
4,16,9,-0.195601E+00,0.000000E+00,0.356808E-01
5,16,9,-0.208448E+00,0.960979E-01,0.240213E-01
6,16,9,-0.234333E+00,0.555692E-01,0.361437E-01
7,16,9,-0.272696E+00,0.391004E-02,0.547550E-01
8,16,9,-0.282963E+00,0.282084E-02,0.493375E-01
9,16,9,-0.274586E+00,0.259736E-02,0.431061E-01
10,16,9,-0.249078E+00,0.851419E-01,0.358041E-01
11,16,9,-0.219800E+00,0.286821E-01,0.343487E-01
12,16,9,-0.194088E+00,0.197988E-01,0.178685E-01
13,16,9,-0.221994E+00,0.906937E-01,0.320711E-01
14,16,9,-0.231339E+00,0.445594E-01,0.356744E-01
15,16,9,-0.290006E+00,0.778274E-01,0.615574E-01
16,16,9,-0.394346E+00,0.000000E+00,0.675779E-01
17,16,9,-0.418118E+00,0.791025E-01,0.102846E+00
18,16,9,-0.425606E+00,0.892654E-01,0.112665E+00
19,16,9,-0.409138E+00,0.933763E-01,0.104017E+00
20,16,9,-0.367180E+00,0.113933E+00,0.322847E-01
21,16,9,-0.330460E+00,0.670428E-01,0.123823E+00
22,16,9,-0.254535E+00,0.710174E-02,0.797726E-01
23,16,9,-0.206999E+00,0.965276E-01,0.594493E-01
24,16,9,-0.180495E+00,0.130688E+00,0.625782E-01
25,16,9,-0.131023E+00,0.892188E-02,0.173877E-01
26,16,9,-0.120294E+00,0.145414E-01,0.780541E-02
27,16,9,-0.108037E+00,0.559746E-02,0.573318E-02
0,17,9,-0.134901E+00,0.160054E-01,0.546858E-01
1,17,9,-0.144343E+00,0.456987E-01,0.116076E-01
2,17,9,-0.169387E+00,0.169173E-01,0.948322E-01
3,17,9,-0.196337E+00,0.000000E+00,0.234892E-01
4,17,9,-0.228068E+00,0.000000E+00,0.320791E-01
5,17,9,-0.280116E+00,0.000000E+00,0.390192E-02
6,17,9,-0.324387E+00,0.000000E+00,0.940942E-01
7,17,9,-0.358641E+00,0.000000E+00,0.100290E+00
8,17,9,-0.355478E+00,0.000000E+00,0.846145E-01
9,17,9,-0.324959E+00,0.000000E+00,0.380231E-02
10,17,9,-0.270380E+00,0.133882E+00,0.469322E-01
11,17,9,-0.224124E+00,0.323576E-01,0.356105E-01
12,17,9,-0.227589E+00,0.846061E-01,0.329838E-01
13,17,9,-0.261497E+00,0.832635E-01,0.535789E-01
14,17,9,-0.368143E+00,0.543924E-01,0.694323E-01
15,17,9,-0.436766E+00,0.569203E-01,0.639746E-01
16,17,9,-0.469263E+00,0.997936E-01,0.102135E+00
17,17,9,-0.529038E+00,0.738120E-01,0.822402E-01
18,17,9,-0.533205E+00,0.666335E-01,0.737795E-01
19,17,9,-0.484558E+00,0.723636E-01,0.844092E-01
20,17,9,-0.414056E+00,0.851677E-01,0.985029E-01
21,17,9,-0.329173E+00,0.118073E+00,0.112966E+00
22,17,9,-0.257869E+00,0.136283E+00,0.320895E-01
23,17,9,-0.206359E+00,0.367047E-01,0.905383E-01
24,17,9,-0.155885E+00,0.358575E-01,0.408875E-01
25,17,9,-0.127025E+00,0.179043E-01,0.760446E-02
26,17,9,-0.115729E+00,0.570485E-02,0.577061E-02
27,17,9,-0.118359E+00,0.725011E-02,0.650337E-02
0,18,9,-0.122716E+00,0.140830E-01,0.700335E-02
1,18,9,-0.131024E+00,0.892181E-02,0.173881E-01
2,18,9,-0.154036E+00,0.135170E-01,0.119099E-01
3,18,9,-0.181100E+00,0.000000E+00,0.269403E-01
4,18,9,-0.196755E+00,0.000000E+00,0.298132E-01
5,18,9,-0.206680E+00,0.000000E+00,0.209450E-01
6,18,9,-0.220102E+00,0.480929E-01,0.222084E-01
7,18,9,-0.232641E+00,0.707744E-01,0.297518E-01
8,18,9,-0.247567E+00,0.840455E-01,0.418878E-01
9,18,9,-0.245134E+00,0.883357E-01,0.556086E-01
10,18,9,-0.224340E+00,0.362022E-01,0.580253E-01
11,18,9,-0.200133E+00,0.218771E-01,0.269721E-01
12,18,9,-0.191228E+00,0.212376E-01,0.171762E-01
13,18,9,-0.231179E+00,0.864834E-01,0.453986E-01
14,18,9,-0.260473E+00,0.683722E-01,0.483231E-01
15,18,9,-0.377675E+00,0.000000E+00,0.578662E-01
16,18,9,-0.435335E+00,0.562559E-01,0.731497E-01
17,18,9,-0.463026E+00,0.940705E-01,0.102620E+00
18,18,9,-0.495520E+00,0.736419E-01,0.861908E-01
19,18,9,-0.479307E+00,0.706602E-01,0.882277E-01
20,18,9,-0.421853E+00,0.891196E-01,0.112511E+00
21,18,9,-0.355120E+00,0.995557E-01,0.107689E+00
22,18,9,-0.286142E+00,0.137881E+00,0.206867E-02
23,18,9,-0.223606E+00,0.568196E-01,0.818828E-01
24,18,9,-0.191026E+00,0.000000E+00,0.691496E-01
25,18,9,-0.140555E+00,0.275770E-01,0.125224E-01
26,18,9,-0.123052E+00,0.883795E-02,0.763342E-02
27,18,9,-0.117940E+00,0.616318E-02,0.753552E-02
0,19,9,-0.113431E+00,0.641111E-02,0.649358E-02
1,19,9,-0.127025E+00,0.179041E-01,0.760460E-02
2,19,9,-0.140556E+00,0.275766E-01,0.125227E-01
3,19,9,-0.164215E+00,0.000000E+00,0.145856E-01
4,19,9,-0.177711E+00,0.000000E+00,0.147142E-01
5,19,9,-0.193489E+00,0.000000E+00,0.430794E-01
6,19,9,-0.201437E+00,0.127824E+00,0.359127E-01
7,19,9,-0.192334E+00,0.266049E-01,0.461500E-01
8,19,9,-0.195867E+00,0.291948E-01,0.324043E-01
9,19,9,-0.191793E+00,0.220418E-01,0.279472E-01
10,19,9,-0.184704E+00,0.163849E-01,0.182797E-01
11,19,9,-0.174068E+00,0.140102E-01,0.142898E-01
12,19,9,-0.174188E+00,0.160870E-01,0.130112E-01
13,19,9,-0.184877E+00,0.188880E-01,0.145499E-01
14,19,9,-0.230098E+00,0.877096E-01,0.584039E-01
15,19,9,-0.259744E+00,0.695943E-01,0.497052E-01
16,19,9,-0.356557E+00,0.742738E-01,0.107807E+00
17,19,9,-0.403403E+00,0.750621E-01,0.108785E+00
18,19,9,-0.424922E+00,0.910295E-01,0.111102E+00
19,19,9,-0.427718E+00,0.868158E-01,0.101587E+00
20,19,9,-0.400989E+00,0.936660E-01,0.733076E-01
21,19,9,-0.353319E+00,0.113195E+00,0.213097E-02
22,19,9,-0.307857E+00,0.683813E-01,0.355834E-01
23,19,9,-0.253725E+00,0.000000E+00,0.865902E-01
24,19,9,-0.203739E+00,0.000000E+00,0.370634E-01
25,19,9,-0.164215E+00,0.000000E+00,0.145853E-01
26,19,9,-0.130708E+00,0.810811E-02,0.215660E-01
27,19,9,-0.118848E+00,0.592248E-02,0.562779E-02
0,20,9,-0.117052E+00,0.656421E-02,0.620782E-02
1,20,9,-0.115729E+00,0.570485E-02,0.577064E-02
2,20,9,-0.123052E+00,0.883791E-02,0.763353E-02
3,20,9,-0.130708E+00,0.810809E-02,0.215666E-01
4,20,9,-0.157139E+00,0.000000E+00,0.171608E-01
5,20,9,-0.154913E+00,0.920706E-01,0.105975E-01
6,20,9,-0.161202E+00,0.171484E-01,0.132486E-01
7,20,9,-0.171044E+00,0.187307E-01,0.162590E-01
8,20,9,-0.181166E+00,0.208018E-01,0.188919E-01
9,20,9,-0.191943E+00,0.341399E-01,0.209820E-01
10,20,9,-0.190069E+00,0.311688E-01,0.190113E-01
11,20,9,-0.188292E+00,0.390856E-01,0.187037E-01
12,20,9,-0.179053E+00,0.161752E-01,0.161760E-01
13,20,9,-0.173941E+00,0.138371E-01,0.131673E-01
14,20,9,-0.176654E+00,0.148851E-01,0.123024E-01
15,20,9,-0.242474E+00,0.103625E+00,0.800357E-01
16,20,9,-0.240367E+00,0.564882E-01,0.397028E-01
17,20,9,-0.291783E+00,0.246583E-01,0.604153E-01
18,20,9,-0.329203E+00,0.128920E+00,0.622826E-01
19,20,9,-0.340010E+00,0.120905E+00,0.540298E-01
20,20,9,-0.330591E+00,0.356174E-01,0.473744E-01
21,20,9,-0.317794E+00,0.133105E+00,0.494108E-01
22,20,9,-0.278831E+00,0.100138E+00,0.484628E-01
23,20,9,-0.255877E+00,0.000000E+00,0.543721E-01
24,20,9,-0.217570E+00,0.000000E+00,0.501375E-01
25,20,9,-0.181100E+00,0.000000E+00,0.269398E-01
26,20,9,-0.151908E+00,0.996176E-01,0.955282E-02
27,20,9,-0.122489E+00,0.641674E-02,0.140980E-01
0,21,9,-0.131973E+00,0.178980E-01,0.895038E-02
1,21,9,-0.146668E+00,0.150285E-01,0.577950E-01
2,21,9,-0.157801E+00,0.200525E-01,0.154172E-01
3,21,9,-0.191084E+00,0.000000E+00,0.348529E-01
4,21,9,-0.200407E+00,0.000000E+00,0.324642E-01
5,21,9,-0.209234E+00,0.000000E+00,0.272540E-01
6,21,9,-0.204964E+00,0.160511E+00,0.341705E-01
7,21,9,-0.193952E+00,0.352646E-01,0.396706E-01
8,21,9,-0.180426E+00,0.202814E-01,0.187117E-01
9,21,9,-0.172216E+00,0.177445E-01,0.150238E-01
10,21,9,-0.167935E+00,0.134909E-01,0.143112E-01
11,21,9,-0.164836E+00,0.125104E-01,0.147498E-01
12,21,9,-0.164917E+00,0.122126E-01,0.124930E-01
13,21,9,-0.183804E+00,0.236362E-01,0.167686E-01
14,21,9,-0.230789E+00,0.852157E-01,0.702399E-01
15,21,9,-0.280751E+00,0.211445E-02,0.746034E-01
16,21,9,-0.357378E+00,0.901128E-01,0.117813E+00
17,21,9,-0.405136E+00,0.934385E-01,0.113428E+00
18,21,9,-0.441843E+00,0.873973E-01,0.103851E+00
19,21,9,-0.449556E+00,0.800653E-01,0.100299E+00
20,21,9,-0.416368E+00,0.902767E-01,0.114122E+00
21,21,9,-0.360931E+00,0.109917E+00,0.612189E-01
22,21,9,-0.313192E+00,0.599507E-01,0.220983E-02
23,21,9,-0.254423E+00,0.119448E+00,0.591204E-01
24,21,9,-0.200407E+00,0.000000E+00,0.324634E-01
25,21,9,-0.169679E+00,0.000000E+00,0.537038E-01
26,21,9,-0.135789E+00,0.451332E-01,0.795379E-02
27,21,9,-0.126067E+00,0.576890E-02,0.974624E-02
0,22,9,-0.145524E+00,0.120746E+00,0.433105E-01
1,22,9,-0.155885E+00,0.358570E-01,0.408891E-01
2,22,9,-0.191026E+00,0.000000E+00,0.691517E-01
3,22,9,-0.203739E+00,0.000000E+00,0.370644E-01
4,22,9,-0.221879E+00,0.000000E+00,0.922179E-01
5,22,9,-0.225176E+00,0.000000E+00,0.535871E-01
6,22,9,-0.225799E+00,0.000000E+00,0.301426E-01
7,22,9,-0.210035E+00,0.511584E-01,0.225906E-01
8,22,9,-0.213775E+00,0.516294E-01,0.361314E-01
9,22,9,-0.207748E+00,0.275860E-01,0.506292E-01
10,22,9,-0.190041E+00,0.155865E-01,0.273478E-01
11,22,9,-0.178561E+00,0.147261E-01,0.144901E-01
12,22,9,-0.192065E+00,0.328527E-01,0.179011E-01
13,22,9,-0.234859E+00,0.875571E-01,0.605708E-01
14,22,9,-0.292558E+00,0.571526E-01,0.909859E-02
15,22,9,-0.390117E+00,0.657653E-01,0.741428E-01
16,22,9,-0.438333E+00,0.990100E-01,0.107455E+00
17,22,9,-0.508073E+00,0.790472E-01,0.855215E-01
18,22,9,-0.542997E+00,0.642559E-01,0.719262E-01
19,22,9,-0.518538E+00,0.669549E-01,0.774025E-01
20,22,9,-0.458331E+00,0.749932E-01,0.872937E-01
21,22,9,-0.377442E+00,0.966152E-01,0.118975E+00
22,22,9,-0.291775E+00,0.243756E-02,0.679037E-01
23,22,9,-0.247814E+00,0.000000E+00,0.300108E-01
24,22,9,-0.191084E+00,0.000000E+00,0.348518E-01
25,22,9,-0.159416E+00,0.000000E+00,0.227344E-01
26,22,9,-0.129077E+00,0.841648E-02,0.123996E-01
27,22,9,-0.121814E+00,0.729792E-02,0.725808E-02
0,23,9,-0.151067E+00,0.488326E-01,0.120848E-01
1,23,9,-0.180200E+00,0.735908E-01,0.527121E-01
2,23,9,-0.211972E+00,0.000000E+00,0.347386E-01
3,23,9,-0.238396E+00,0.000000E+00,0.348008E-01
4,23,9,-0.293941E+00,0.000000E+00,0.967541E-01
5,23,9,-0.353227E+00,0.000000E+00,0.101526E+00
6,23,9,-0.411919E+00,0.000000E+00,0.882243E-01
7,23,9,-0.441412E+00,0.000000E+00,0.726318E-01
8,23,9,-0.417444E+00,0.000000E+00,0.739370E-01
9,23,9,-0.344339E+00,0.000000E+00,0.667893E-01
10,23,9,-0.267851E+00,0.627327E-01,0.406814E-01
11,23,9,-0.239163E+00,0.924270E-01,0.299387E-01
12,23,9,-0.275503E+00,0.232999E-02,0.621613E-01
13,23,9,-0.371701E+00,0.825830E-01,0.110592E+00
14,23,9,-0.441358E+00,0.103445E+00,0.106895E+00
15,23,9,-0.555338E+00,0.760941E-01,0.774343E-01
16,23,9,-0.661693E+00,0.552692E-01,0.567596E-01
17,23,9,-0.684797E+00,0.590353E-01,0.623059E-01
18,23,9,-0.635686E+00,0.611350E-01,0.656177E-01
19,23,9,-0.534198E+00,0.648605E-01,0.728093E-01
20,23,9,-0.423549E+00,0.882433E-01,0.947218E-01
21,23,9,-0.323089E+00,0.123912E+00,0.123587E+00
22,23,9,-0.245522E+00,0.433363E-01,0.112214E+00
23,23,9,-0.183137E+00,0.974191E-01,0.289940E-01
24,23,9,-0.146668E+00,0.150287E-01,0.577927E-01
25,23,9,-0.124567E+00,0.770633E-02,0.691338E-02
26,23,9,-0.122126E+00,0.860544E-02,0.674439E-02
27,23,9,-0.142002E+00,0.189733E-01,0.849009E-01
0,24,9,-0.143287E+00,0.132928E-01,0.140908E-01
1,24,9,-0.180495E+00,0.130689E+00,0.625803E-01
2,24,9,-0.199173E+00,0.931313E-01,0.401404E-01
3,24,9,-0.217570E+00,0.000000E+00,0.501384E-01
4,24,9,-0.222031E+00,0.000000E+00,0.265277E-01
5,24,9,-0.243526E+00,0.000000E+00,0.250875E-01
6,24,9,-0.261563E+00,0.887177E-01,0.566724E-01
7,24,9,-0.289362E+00,0.172319E+00,0.555623E-01
8,24,9,-0.290930E+00,0.106365E+00,0.648774E-01
9,24,9,-0.268158E+00,0.000000E+00,0.582104E-01
10,24,9,-0.231210E+00,0.506602E-01,0.540054E-01
11,24,9,-0.211104E+00,0.309020E-01,0.315372E-01
