x,y,z,water,no3,na
0.967742,0.967742,1.451613,20.05049287,0.00475068,-0.00026562
1.129032,0.967742,1.451613,21.83624270,0.00483466,-0.00028099
1.290323,0.967742,1.451613,23.12683425,0.00590679,-0.00029511
1.451613,0.967742,1.451613,21.62275445,0.00503686,-0.00030714
1.612903,0.967742,1.451613,20.97986507,0.00446451,-0.00029428
1.774194,0.967742,1.451613,21.42612974,0.00535761,-0.00030326
1.935484,0.967742,1.451613,21.19360396,0.00540059,-0.00031540
2.096774,0.967742,1.451613,23.06727826,0.00469622,-0.00035229
2.258065,0.967742,1.451613,21.28126432,0.00511188,-0.00032845
2.419355,0.967742,1.451613,20.06642918,0.00476964,-0.00033025
2.580645,0.967742,1.451613,21.83624270,0.00484251,-0.00034797
2.741935,0.967742,1.451613,23.12683425,0.00591596,-0.00036406
2.903226,0.967742,1.451613,21.62275445,0.00504471,-0.00037741
3.064516,0.967742,1.451613,20.97986507,0.00447148,-0.00036012
3.225806,0.967742,1.451613,21.42612974,0.00536599,-0.00036954
3.387097,0.967742,1.451613,21.19360396,0.00540903,-0.00038265
3.548387,0.967742,1.451613,23.06727826,0.00470354,-0.00042547
3.709677,0.967742,1.451613,21.28126432,0.00511980,-0.00039482
3.870968,0.967742,1.451613,20.06642918,0.00477698,-0.00039507
4.032258,0.967742,1.451613,21.83624270,0.00484990,-0.00041420
4.193548,0.967742,1.451613,23.12683425,0.00592489,-0.00043114
4.354839,0.967742,1.451613,21.62275445,0.00505222,-0.00044459
4.516129,0.967742,1.451613,20.97986507,0.00447803,-0.00042193
4.677419,0.967742,1.451613,21.42612974,0.00535817,-0.00043056
4.838710,0.967742,1.451613,21.19360396,0.00447834,-0.00044329
5.000000,0.967742,1.451613,17.24949125,0.00301096,-0.00068550
0.000000,1.129032,1.451613,20.15552652,0.00433337,-0.00039502
0.161290,1.129032,1.451613,20.30383730,0.00460783,-0.00023785
0.322581,1.129032,1.451613,21.91290207,0.00439992,-0.00026243
0.483871,1.129032,1.451613,20.74478057,0.00488547,-0.00025275
0.645161,1.129032,1.451613,19.80770450,0.00467017,-0.00025645
0.806452,1.129032,1.451613,21.48977005,0.00472255,-0.00027004
0.967742,1.129032,1.451613,23.03375213,0.00586733,-0.00028711
1.129032,1.129032,1.451613,21.62275445,0.00503464,-0.00029976
1.290323,1.129032,1.451613,20.97986507,0.00446379,-0.00028751
1.451613,1.129032,1.451613,21.42612974,0.00535677,-0.00029660
1.612903,1.129032,1.451613,21.19360396,0.00539977,-0.00030882
1.774194,1.129032,1.451613,23.06727826,0.00469553,-0.00034533
1.935484,1.129032,1.451613,21.28126432,0.00511115,-0.00032233
2.096774,1.129032,1.451613,20.06642918,0.00476898,-0.00032449
2.258065,1.129032,1.451613,21.83624270,0.00484188,-0.00034232
2.419355,1.129032,1.451613,23.12683425,0.00591523,-0.00035861
2.580645,1.129032,1.451613,21.62275445,0.00504413,-0.00037223
2.741935,1.129032,1.451613,20.97986507,0.00447101,-0.00035566
2.903226,1.129032,1.451613,21.42612974,0.00536547,-0.00036545
3.064516,1.129032,1.451613,21.19360396,0.00540856,-0.00037894
3.225806,1.129032,1.451613,23.06727826,0.00470318,-0.00042194
3.387097,1.129032,1.451613,21.28126432,0.00511948,-0.00039212
3.548387,1.129032,1.451613,20.06642918,0.00477674,-0.00039295
3.709677,1.129032,1.451613,21.83624270,0.00484972,-0.00041260
3.870968,1.129032,1.451613,23.12683425,0.00592475,-0.00043013
4.032258,1.129032,1.451613,21.62275445,0.00505218,-0.00044424
4.193548,1.129032,1.451613,20.97986507,0.00447807,-0.00042227
4.354839,1.129032,1.451613,21.42612974,0.00537383,-0.00043160
4.516129,1.129032,1.451613,21.19360396,0.00541686,-0.00044509
4.677419,1.129032,1.451613,23.06727826,0.00466986,-0.00049281
4.838710,1.129032,1.451613,21.28126432,0.00477548,-0.00045533
5.000000,1.129032,1.451613,17.03648472,0.00303658,-0.00069790
0.000000,1.290323,1.451613,21.07522396,0.00410169,-0.00043193
0.161290,1.290323,1.451613,20.38925515,0.00414197,-0.00024170
0.322581,1.290323,1.451613,19.49116430,0.00454338,-0.00024594
0.483871,1.290323,1.451613,21.38567564,0.00467520,-0.00026171
0.645161,1.290323,1.451613,22.22370268,0.00554136,-0.00027428
0.806452,1.290323,1.451613,21.25198465,0.00491804,-0.00028854
0.967742,1.290323,1.451613,20.94588584,0.00444644,-0.00027987
1.129032,1.290323,1.451613,21.42612974,0.00535503,-0.00028919
1.290323,1.290323,1.451613,21.19360396,0.00539884,-0.00030142
1.451613,1.290323,1.451613,23.06727826,0.00469474,-0.00033742
1.612903,1.290323,1.451613,21.28126432,0.00511031,-0.00031530
1.774194,1.290323,1.451613,20.06642918,0.00476822,-0.00031777
1.935484,1.290323,1.451613,21.83624270,0.00484113,-0.00033563
2.096774,1.290323,1.451613,23.12683425,0.00591436,-0.00035202
2.258065,1.290323,1.451613,21.62275445,0.00504342,-0.00036585
2.419355,1.290323,1.451613,20.97986507,0.00447041,-0.00035000
2.580645,1.290323,1.451613,21.42612974,0.00536480,-0.00036011
2.741935,1.290323,1.451613,21.19360396,0.00540793,-0.00037390
2.903226,1.290323,1.451613,23.06727826,0.00470268,-0.00041690
3.064516,1.290323,1.451613,21.28126432,0.00511898,-0.00038797
3.225806,1.290323,1.451613,20.06642918,0.00477633,-0.00038934
3.387097,1.290323,1.451613,21.83624270,0.00484936,-0.00040941
3.548387,1.290323,1.451613,23.12683425,0.00592440,-0.00042745
3.709677,1.290323,1.451613,21.62275445,0.00505195,-0.00044214
3.870968,1.290323,1.451613,20.97986507,0.00447793,-0.00042093
4.032258,1.290323,1.451613,21.42612974,0.00537375,-0.00043090
4.193548,1.290323,1.451613,21.19360396,0.00541686,-0.00044509
4.354839,1.290323,1.451613,23.06727826,0.00471035,-0.00049361
4.516129,1.290323,1.451613,21.28126432,0.00512721,-0.00045683
4.677419,1.290323,1.451613,20.06642918,0.00474316,-0.00045585
4.838710,1.290323,1.451613,21.83624270,0.00442897,-0.00047655
5.000000,1.290323,1.451613,17.15260328,0.00321811,-0.00072197
0.000000,1.451613,1.451613,19.06092035,0.00405749,-0.00041006
0.161290,1.451613,1.451613,20.96157972,0.00424922,-0.00025089
0.322581,1.451613,1.451613,21.94776865,0.00532517,-0.00026287
0.483871,1.451613,1.451613,21.12497524,0.00486809,-0.00027910
0.645161,1.451613,1.451613,20.75086836,0.00438803,-0.00026959
0.806452,1.451613,1.451613,20.83020698,0.00510488,-0.00027721
0.967742,1.451613,1.451613,21.16184825,0.00537803,-0.00029315
1.129032,1.451613,1.451613,23.06727826,0.00469316,-0.00032867
1.290323,1.451613,1.451613,21.28126432,0.00510937,-0.00030745
1.451613,1.451613,1.451613,20.06642918,0.00476737,-0.00031019
1.612903,1.451613,1.451613,21.83624270,0.00484028,-0.00032799
1.774194,1.451613,1.451613,23.12683425,0.00591334,-0.00034440
1.935484,1.451613,1.451613,21.62275445,0.00504258,-0.00035835
2.096774,1.451613,1.451613,20.97986507,0.00446969,-0.00034324
2.258065,1.451613,1.451613,21.42612974,0.00536397,-0.00035359
2.419355,1.451613,1.451613,21.19360396,0.00540714,-0.00036760
2.580645,1.451613,1.451613,23.06727826,0.00470203,-0.00041041
2.741935,1.451613,1.451613,21.28126432,0.00511832,-0.00038244
2.903226,1.451613,1.451613,20.06642918,0.00477576,-0.00038433
3.064516,1.451613,1.451613,21.83624270,0.00484884,-0.00040471
3.225806,1.451613,1.451613,23.12683425,0.00592382,-0.00042314
3.387097,1.451613,1.451613,21.62275445,0.00505152,-0.00043833
3.548387,1.451613,1.451613,20.97986507,0.00447761,-0.00041793
3.709677,1.451613,1.451613,21.42612974,0.00537344,-0.00042849
3.870968,1.451613,1.451613,21.19360396,0.00541664,-0.00044329
4.032258,1.451613,1.451613,23.06727826,0.00471023,-0.00049241
4.193548,1.451613,1.451613,21.28126432,0.00512716,-0.00045645
4.354839,1.451613,1.451613,20.06642918,0.00478391,-0.00045623
4.516129,1.451613,1.451613,21.83624270,0.00485699,-0.00047775
4.677419,1.451613,1.451613,23.12683425,0.00591646,-0.00049666
4.838710,1.451613,1.451613,21.62275445,0.00444888,-0.00051146
5.000000,1.451613,1.451613,17.43479873,0.00312214,-0.00075258
0.000000,1.612903,1.451613,21.23727152,0.00464714,-0.00043620
0.161290,1.612903,1.451613,20.64747493,0.00433193,-0.00026453
0.322581,1.612903,1.451613,20.29786143,0.00423279,-0.00025802
0.483871,1.612903,1.451613,20.79063330,0.00507685,-0.00026852
0.645161,1.612903,1.451613,20.82545072,0.00523054,-0.00028173
0.806452,1.612903,1.451613,22.62239657,0.00464653,-0.00031142
0.967742,1.612903,1.451613,21.08870277,0.00503624,-0.00029742
1.129032,1.612903,1.451613,20.06642918,0.00476354,-0.00030185
1.290323,1.612903,1.451613,21.83624270,0.00483933,-0.00031950
1.451613,1.612903,1.451613,23.12683425,0.00591221,-0.00033585
1.612903,1.612903,1.451613,21.62275445,0.00504163,-0.00034984
1.774194,1.612903,1.451613,20.97986507,0.00446887,-0.00033547
1.935484,1.612903,1.451613,21.42612974,0.00536301,-0.00034600
2.096774,1.612903,1.451613,21.19360396,0.00540620,-0.00036014
2.258065,1.612903,1.451613,23.06727826,0.00470125,-0.00040258
2.419355,1.612903,1.451613,21.28126432,0.00511751,-0.00037563
2.580645,1.612903,1.451613,20.06642918,0.00477504,-0.00037798
2.741935,1.612903,1.451613,21.83624270,0.00484815,-0.00039855
2.903226,1.612903,1.451613,23.12683425,0.00592304,-0.00041729
3.064516,1.612903,1.451613,21.62275445,0.00505091,-0.00043288
3.225806,1.612903,1.451613,20.97986507,0.00447712,-0.00041333
3.387097,1.612903,1.451613,21.42612974,0.00537292,-0.00042441
3.548387,1.612903,1.451613,21.19360396,0.00541619,-0.00043973
3.709677,1.612903,1.451613,23.06727826,0.00470991,-0.00048921
3.870968,1.612903,1.451613,21.28126432,0.00512689,-0.00045421
4.032258,1.612903,1.451613,20.06642918,0.00478374,-0.00045472
4.193548,1.612903,1.451613,21.83624270,0.00485690,-0.00047695
4.354839,1.612903,1.451613,23.12683425,0.00593361,-0.00049666
4.516129,1.612903,1.451613,21.62275445,0.00505979,-0.00051233
4.677419,1.612903,1.451613,20.97986507,0.00444639,-0.00048637
4.838710,1.612903,1.451613,21.42612974,0.00499588,-0.00049643
5.000000,1.612903,1.451613,16.98627998,0.00302707,-0.00076611
0.000000,1.774194,1.451613,19.40253991,0.00385525,-0.00042512
0.161290,1.774194,1.451613,20.51536518,0.00451708,-0.00025735
0.322581,1.774194,1.451613,20.34211606,0.00500766,-0.00026888
0.483871,1.774194,1.451613,22.54407294,0.00461298,-0.00030110
0.645161,1.774194,1.451613,20.78389063,0.00491210,-0.00028623
0.806452,1.774194,1.451613,19.88774979,0.00470511,-0.00029111
0.967742,1.774194,1.451613,21.81580735,0.00482822,-0.00031017
1.129032,1.774194,1.451613,23.12683425,0.00591045,-0.00032649
1.290323,1.774194,1.451613,21.62275445,0.00504058,-0.00034044
1.451613,1.774194,1.451613,20.97986507,0.00446795,-0.00032681
1.612903,1.774194,1.451613,21.42612974,0.00536193,-0.00033744
1.774194,1.774194,1.451613,21.19360396,0.00540514,-0.00035164
1.935484,1.774194,1.451613,23.06727826,0.00470035,-0.00039354
2.096774,1.774194,1.451613,21.28126432,0.00511655,-0.00036763
2.258065,1.774194,1.451613,20.06642918,0.00477419,-0.00037039
2.419355,1.774194,1.451613,21.83624270,0.00484732,-0.00039106
2.580645,1.774194,1.451613,23.12683425,0.00592207,-0.00040998
2.741935,1.774194,1.451613,21.62275445,0.00505013,-0.00042588
2.903226,1.774194,1.451613,20.97986507,0.00447647,-0.00040721
3.064516,1.774194,1.451613,21.42612974,0.00537220,-0.00041872
3.225806,1.774194,1.451613,21.19360396,0.00541553,-0.00043447
3.387097,1.774194,1.451613,23.06727826,0.00470940,-0.00048408
3.548387,1.774194,1.451613,21.28126432,0.00512641,-0.00045013
3.709677,1.774194,1.451613,20.06642918,0.00478336,-0.00045135
3.870968,1.774194,1.451613,21.83624270,0.00485659,-0.00047417
4.032258,1.774194,1.451613,23.12683425,0.00593333,-0.00049457
4.193548,1.774194,1.451613,21.62275445,0.00505965,-0.00051102
4.354839,1.774194,1.451613,20.97986507,0.00448482,-0.00048595
4.516129,1.774194,1.451613,21.42612974,0.00538209,-0.00049686
4.677419,1.774194,1.451613,21.19360396,0.00537916,-0.00051255
4.838710,1.774194,1.451613,23.06727826,0.00435569,-0.00056765
5.000000,1.774194,1.451613,17.64604656,0.00337932,-0.00080555
0.000000,1.935484,1.451613,19.91411069,0.00448185,-0.00044720
0.161290,1.935484,1.451613,21.84134358,0.00412272,-0.00028611
0.322581,1.935484,1.451613,20.44769851,0.00470640,-0.00027310
0.483871,1.935484,1.451613,19.74302071,0.00464496,-0.00028058
0.645161,1.935484,1.451613,21.44697511,0.00470228,-0.00029624
0.806452,1.935484,1.451613,22.25975483,0.00556664,-0.00031048
0.967742,1.935484,1.451613,21.57969469,0.00501457,-0.00033005
1.129032,1.935484,1.451613,20.97986507,0.00446606,-0.00031738
1.290323,1.935484,1.451613,21.42612974,0.00536074,-0.00032804
1.451613,1.935484,1.451613,21.19360396,0.00540395,-0.00034221
1.612903,1.935484,1.451613,23.06727826,0.00469933,-0.00038341
1.774194,1.935484,1.451613,21.28126432,0.00511547,-0.00035858
1.935484,1.935484,1.451613,20.06642918,0.00477320,-0.00036170
2.096774,1.935484,1.451613,21.83624270,0.00484634,-0.00038234
2.258065,1.935484,1.451613,23.12683425,0.00592092,-0.00040134
2.419355,1.935484,1.451613,21.62275445,0.00504918,-0.00041744
2.580645,1.935484,1.451613,20.97986507,0.00447567,-0.00039967
2.741935,1.935484,1.451613,21.42612974,0.00537130,-0.00041152
2.903226,1.935484,1.451613,21.19360396,0.00541467,-0.00042760
3.064516,1.935484,1.451613,23.06727826,0.00470870,-0.00047711
3.225806,1.935484,1.451613,21.28126432,0.00512571,-0.00044431
3.387097,1.935484,1.451613,20.06642918,0.00478277,-0.00044618
3.548387,1.935484,1.451613,21.83624270,0.00485607,-0.00046946
3.709677,1.935484,1.451613,23.12683425,0.00593278,-0.00049043
3.870968,1.935484,1.451613,21.62275445,0.00505926,-0.00050757
4.032258,1.935484,1.451613,20.97986507,0.00448456,-0.00048346
4.193548,1.935484,1.451613,21.42612974,0.00538187,-0.00049515
4.354839,1.935484,1.451613,21.19360396,0.00542522,-0.00051166
4.516129,1.935484,1.451613,23.06727826,0.00471776,-0.00056765
4.677419,1.935484,1.451613,21.28126432,0.00512057,-0.00052552
4.838710,1.935484,1.451613,20.06642918,0.00414858,-0.00052453
5.000000,1.935484,1.451613,17.11615131,0.00302032,-0.00082027
0.000000,2.096774,1.451613,19.40829262,0.00398186,-0.00044716
0.161290,2.096774,1.451613,19.46993339,0.00417839,-0.00026785
0.322581,2.096774,1.451613,21.03504542,0.00453353,-0.00028320
0.483871,2.096774,1.451613,22.19949534,0.00552969,-0.00029976
0.645161,2.096774,1.451613,21.19901360,0.00490129,-0.00031561
0.806452,2.096774,1.451613,20.78200736,0.00440823,-0.00030475
0.967742,2.096774,1.451613,21.37272462,0.00533769,-0.00031749
1.129032,2.096774,1.451613,21.19360396,0.00540177,-0.00033198
1.290323,2.096774,1.451613,23.06727826,0.00469823,-0.00037233
1.451613,2.096774,1.451613,21.28126432,0.00511428,-0.00034860
1.612903,2.096774,1.451613,20.06642918,0.00477210,-0.00035202
1.774194,2.096774,1.451613,21.83624270,0.00484525,-0.00037253
1.935484,2.096774,1.451613,23.12683425,0.00591961,-0.00039151
2.096774,2.096774,1.451613,21.62275445,0.00504810,-0.00040770
2.258065,2.096774,1.451613,20.97986507,0.00447474,-0.00039084
2.419355,2.096774,1.451613,21.42612974,0.00537021,-0.00040295
2.580645,2.096774,1.451613,21.19360396,0.00541362,-0.00041925
2.741935,2.096774,1.451613,23.06727826,0.00470783,-0.00046843
2.903226,2.096774,1.451613,21.28126432,0.00512482,-0.00043683
3.064516,2.096774,1.451613,20.06642918,0.00478199,-0.00043930
3.225806,2.096774,1.451613,21.83624270,0.00485533,-0.00046292
3.387097,2.096774,1.451613,23.12683425,0.00593197,-0.00048433
3.548387,2.096774,1.451613,21.62275445,0.00505864,-0.00050203
3.709677,2.096774,1.451613,20.97986507,0.00448408,-0.00047894
3.870968,2.096774,1.451613,21.42612974,0.00538139,-0.00049132
4.032258,2.096774,1.451613,21.19360396,0.00542483,-0.00050855
4.193548,2.096774,1.451613,23.06727826,0.00471751,-0.00056516
4.354839,2.096774,1.451613,21.28126432,0.00513524,-0.00052412
4.516129,2.096774,1.451613,20.06642918,0.00479160,-0.00052406
4.677419,2.096774,1.451613,21.83624270,0.00482321,-0.00054896
4.838710,2.096774,1.451613,23.12683425,0.00534912,-0.00057084
5.000000,2.096774,1.451613,17.20543669,0.00307755,-0.00084989
0.000000,2.258065,1.451613,20.36182910,0.00423508,-0.00046710
0.161290,2.258065,1.451613,21.80624354,0.00484199,-0.00028477
0.322581,2.258065,1.451613,20.67144115,0.00474747,-0.00029779
0.483871,2.258065,1.451613,20.61706119,0.00434412,-0.00029308
0.645161,2.258065,1.451613,20.81476569,0.00509757,-0.00030283
0.806452,2.258065,1.451613,21.01560850,0.00531018,-0.00031942
0.967742,2.258065,1.451613,23.05017864,0.00468885,-0.00036036
1.129032,2.258065,1.451613,21.28126432,0.00511265,-0.00033782
1.290323,2.258065,1.451613,20.06642918,0.00477091,-0.00034149
1.451613,2.258065,1.451613,21.83624270,0.00484405,-0.00036178
1.612903,2.258065,1.451613,23.12683425,0.00591816,-0.00038062
1.774194,2.258065,1.451613,21.62275445,0.00504688,-0.00039682
1.935484,2.258065,1.451613,20.97986507,0.00447368,-0.00038085
2.096774,2.258065,1.451613,21.42612974,0.00536897,-0.00039313
2.258065,2.258065,1.451613,21.19360396,0.00541240,-0.00040954
2.419355,2.258065,1.451613,23.06727826,0.00470681,-0.00045817
2.580645,2.258065,1.451613,21.28126432,0.00512374,-0.00042784
2.741935,2.258065,1.451613,20.06642918,0.00478103,-0.00043085
2.903226,2.258065,1.451613,21.83624270,0.00485441,-0.00045465
3.064516,2.258065,1.451613,23.12683425,0.00593091,-0.00047636
3.225806,2.258065,1.451613,21.62275445,0.00505780,-0.00049451
3.387097,2.258065,1.451613,20.97986507,0.00448339,-0.00047249
3.548387,2.258065,1.451613,21.42612974,0.00538065,-0.00048546
3.709677,2.258065,1.451613,21.19360396,0.00542417,-0.00050329
3.870968,2.258065,1.451613,23.06727826,0.00471701,-0.00056024
4.032258,2.258065,1.451613,21.28126432,0.00513480,-0.00052043
4.193548,2.258065,1.451613,20.06642918,0.00479128,-0.00052126
4.354839,2.258065,1.451613,21.83624270,0.00486472,-0.00054699
4.516129,2.258065,1.451613,23.12683425,0.00594335,-0.00056980
4.677419,2.258065,1.451613,21.62275445,0.00502513,-0.00058798
4.838710,2.258065,1.451613,20.97986507,0.00415863,-0.00055834
5.000000,2.258065,1.451613,16.96802011,0.00318999,-0.00086356
0.000000,2.419355,1.451613,20.06537400,0.00421567,-0.00048979
0.161290,2.419355,1.451613,20.26620905,0.00387358,-0.00027959
0.322581,2.419355,1.451613,20.57029114,0.00489100,-0.00028953
0.483871,2.419355,1.451613,20.79297562,0.00521758,-0.00030634
0.645161,2.419355,1.451613,22.60443036,0.00464022,-0.00033937
0.806452,2.419355,1.451613,20.80335935,0.00492724,-0.00032261
0.967742,2.419355,1.451613,20.05049287,0.00475798,-0.00033015
1.129032,2.419355,1.451613,21.83624270,0.00484238,-0.00035021
1.290323,2.419355,1.451613,23.12683425,0.00591660,-0.00036883
1.451613,2.419355,1.451613,21.62275445,0.00504555,-0.00038494
1.612903,2.419355,1.451613,20.97986507,0.00447251,-0.00036985
1.774194,2.419355,1.451613,21.42612974,0.00536759,-0.00038221
1.935484,2.419355,1.451613,21.19360396,0.00541103,-0.00039864
2.096774,2.419355,1.451613,23.06727826,0.00470564,-0.00044652
2.258065,2.419355,1.451613,21.28126432,0.00512251,-0.00041748
2.419355,2.419355,1.451613,20.06642918,0.00477991,-0.00042095
2.580645,2.419355,1.451613,21.83624270,0.00485331,-0.00044480
2.741935,2.419355,1.451613,23.12683425,0.00592962,-0.00046668
2.903226,2.419355,1.451613,21.62275445,0.00505675,-0.00048515
3.064516,2.419355,1.451613,20.97986507,0.00448252,-0.00046422
3.225806,2.419355,1.451613,21.42612974,0.00537966,-0.00047768
3.387097,2.419355,1.451613,21.19360396,0.00542325,-0.00049598
3.548387,2.419355,1.451613,23.06727826,0.00471629,-0.00055298
3.709677,2.419355,1.451613,21.28126432,0.00513410,-0.00051451
3.870968,2.419355,1.451613,20.06642918,0.00479071,-0.00051619
4.032258,2.419355,1.451613,21.83624270,0.00486423,-0.00054258
4.193548,2.419355,1.451613,23.12683425,0.00594287,-0.00056620
4.354839,2.419355,1.451613,21.62275445,0.00506796,-0.00058529
4.516129,2.419355,1.451613,20.97986507,0.00449234,-0.00055679
4.677419,2.419355,1.451613,21.42612974,0.00537569,-0.00056949
4.838710,2.419355,1.451613,21.19360396,0.00449332,-0.00058763
5.000000,2.419355,1.451613,17.24949125,0.00303163,-0.00090775
0.000000,2.580645,1.451613,20.15552652,0.00434383,-0.00048083
